,itemId,VariantIds
C467ORRL,0ec35d08-3799-4640-888d-31f85acf7c31,"054f48ce-585b-4c4a-81b4-fc31320f1378, 0ec35d08-3799-4640-888d-31f85acf7c31, c264b9ce-31f4-492b-a337-33276d2b76a1, e409dcd9-ec15-4479-9139-86e2452e6dc5, 374d2962-aeef-4788-880f-bf6de28d0cd7, af717030-71d8-4e10-9d2e-740c2160ba10, c02147a1-00cf-435e-9752-abfc1850c18f, e9b94c6d-0ff8-426f-8328-2185926c2cd4, bfcd7737-b67c-4534-9997-575826f90d00, 839a7b70-d95a-42d0-99bf-b2dbff1efc90, 14ea7e8f-6fec-48bc-ba8b-53ad3def63fb, a58f4657-dd2d-4e02-bcc8-0c64b2c7a29a"
C600,20c69916-1f32-4f3c-b3e0-091776509724,"9b82c0f0-1ac7-482f-901c-7bc6cab9b8f7, 406b4cb0-87b1-4d62-a73e-f600fd3cecec, 2dbfc24d-8629-440f-97cf-5c2fc8dea201, 62d006ec-2a9a-47be-9801-14ddb4d9d6eb"
C676,2fa5260c-fbe4-45fb-bc01-ddd3dbe502cc,"2b0c8961-5e7d-4007-b5d6-cb646b3263d8, 3e5bebc1-27db-4686-9276-b359d61e9d01, d5dfb9e0-8127-4866-8dc4-d567642341b2, 048ca2ad-a039-4870-9446-d8d69cb084bf, 2d29a11b-fd77-4219-8dbc-6331a125703f, e80bbe7a-d9f4-42b2-8371-8c02cc07e344, 45659a2c-5662-44f8-9186-9aab232f1238"
C733BKRL,498a44ca-818a-4b23-a6ce-a247f8433c1b,"9637723e-c5cb-471f-8077-3f6bd486506b, 85c78d90-3290-4574-b6e6-567694f6d0ef, a7113370-4d27-43b7-a846-15ba170e8795, 4fac2427-bc22-4a16-a7e3-18a93edfd3ac, aae3ac16-43eb-4cd8-ab6e-77c012b9316e, 607a5f10-ac83-4acd-a042-0a0ee87dd8df, 2a11a873-11d9-4ccb-bcf5-7bebf2725db3, bc1312df-8b0e-42d5-b598-1b97c7d2de1d, a57a32da-b5ea-4a32-9f02-8d366cab5aee, 0639b0e9-b061-4c21-9049-eab03816b365, f9b5e318-09cf-432a-838b-4c27969b37d2, 304d8b50-3ce6-4fb0-8aa2-a14e1ba345ec, bcc0e735-6711-4ca7-a475-d73c950b14d1, 5794705b-dbbd-46e8-a73d-473a2035a573"
C734,6385a26c-c9e5-474f-bf09-388a4ac02dad,"54c39246-a2f0-4b6c-9fc6-0c5c989bdb38, 905dfae7-2f90-4af6-a7fb-e5b093249275, 9db52380-f23d-48ec-9ec9-91806a10b24c, 26d4878a-bef1-4f3e-8055-a6066f6500eb, 962e539e-4d4e-440a-aeb9-727d08359a10, e6025818-2388-484c-be33-4677cce80090, 468b7323-4709-443e-bd41-b1282fff88bc, aa81b499-477d-4966-9673-a0e05855987c, 050eae7a-9815-4a53-a631-38040e7752f4, 9d2a571c-dc94-4d1f-9411-c8c6e5408128, 94f18b1b-9f0b-4457-8106-e1630a4eb18b, 977857c4-cbf6-4c92-9c98-90349fd65a24"
C774,16e77381-f777-416b-8709-be3b8b3a5f98,"73975583-9078-41e9-a7cb-4f1de55cf86c, 932c7bb7-5133-496c-8904-246278a301aa, 2c00410c-9003-4ccc-88f8-3464e920bf74, 2a0dfd65-9afb-4dbd-b1c9-3229397ba6f2, a89994d1-bad0-4f87-ba8d-5ca5bc7b7ba7, 7ae97995-943b-40cc-a7c9-3b4b7c46ed62"
C775,52382648-a222-481a-af9e-982b096ba916,"2c8172d9-8cb4-4504-b7c2-80c20338ab31, bcc6a007-de77-4cec-80f2-94b77dc51a9f, 3456b64a-ef32-49e8-9bc9-c7f5ca1d8656, 7c4937b9-57e4-4ab9-bb45-f82afd53163f, 39735586-709d-4d8d-91b9-3e075dc84256, c01e00ea-780b-4278-91a6-1a6fa6b3e4c3"
C776,0eec03c4-a6c2-43e8-b36a-88456c67564d,"b08a4b81-f9ea-4b77-8da1-91bd10289b3a, 6d4f9161-ac76-4871-9bfc-c1a65566d430, e025c067-132d-4c00-be87-29b419c97d6b, cc1ed7c2-138b-4ff8-aa2b-34850abb31e0, 94917c33-e154-4698-bf49-ebd204daf681, b8f6dcf0-db12-4a02-861c-1894af5a05f5, d919af63-61bc-4afb-af57-06930fb256d2"
C803,0aaae55f-518f-4100-b8cf-74b2781cac24,"dee771df-544b-4ca1-94fd-6e0e7d8b1092, 5cdf5cea-5622-4f10-a0f4-c9032a957898, 208e55c0-d019-46ae-af97-2186c5d52f1e, 9029db81-ffba-44c6-b937-262b86890bf7, 653b9902-fb8f-42e2-a6c5-85375ea71a99, 8a7965b4-8b89-481e-8104-072c976b1345, 0d565b66-db02-459b-8891-6e92e183da9a"
C811,1ecb706a-3c08-486d-8f91-44e0e1ce4857,"c743a55a-68ee-4989-9b45-ba8302eaabb9, 4825940d-1913-4db3-8047-508faefc571f, bf28bfa9-d85f-4dd9-9462-935f1b7f1760, 76e3821b-6d13-4d75-8c12-f2f68a8f87cf, c191b3da-014b-45a7-9881-94c4fc59494e, dd51369f-cb69-43ab-8698-df0c2dbe5df9, ffb2434c-6c27-426b-88c3-cf62ae4e4889, 32b471df-38a2-43c5-8ed4-63e34058ed21, beafefe6-45f2-4d1f-9cf9-42f158127f8d, fa4f038b-2456-41bf-a631-85b909ad3c22, 9269514a-d410-4620-ad4a-3d414fc8e49c, 97be587d-cfd5-488a-a81f-8b6392ef532d, 85f8fdb5-c848-47f9-9735-eda5b4dd1ddd, 1a0d9513-9d59-4d58-8bef-5ea468199f94, 6c533383-2e40-459f-9d3d-5d16c3d620d7, 6b988573-813a-402f-b31c-e05b53ce68dc"
C813,245fdd9d-fc3b-4eaf-b9a2-06fa768f6c9b,"a6b6df67-f76d-42b1-8c5b-6fe32da70624, 592b86b2-7b97-4da9-a408-76aca32efa0a, 86c2df83-8f3d-4cf6-b45a-422c5e8bca97, a228f24b-36b8-49be-b5af-71e7aa95b47e, 7775394c-090c-4b5c-b26d-7dc58b6972e9, c524f70a-990e-4929-9ff7-543117fd3baf, db447a57-0d65-4b88-9358-fa8a4f0490c9, b02485e9-6bda-4b9b-b4e2-b900f70db80f, 43ace44d-6409-4b43-8e96-09215f64d4e6, 90b909c6-c282-4dcc-a403-53e6acebacb5, e52a892f-2f33-4cbd-b382-4e9fe9ca8a36, 89e93db4-2f3d-4ed3-8ca1-3a89896fd9d7, 648302d2-5a76-4891-9056-3114de5ae51f, bdd97429-84dd-45d7-a534-18072f9949f9, 99e248ab-5c04-40a4-80d5-c4617214e114, 4a09f303-9b58-4663-a093-ca30e6b0bd1c, 85a3c8e8-f480-47ad-b9bc-f250b2f89695, d36b955a-c7f7-4351-96c2-77aecd0dbe94, c0de5ae0-ba5c-4444-a73c-9a1b30d28210, ae51f11e-19a9-4e1b-97ca-58a73e586bf8, ec2b2f0e-4ce9-4477-a3b7-efaf519a1de3, 912fb00f-81ac-427a-842a-4f85928a0186, 850a65a9-3198-41a6-9142-b6bb87b6584e, bb33a2c9-a93b-4cc2-9eec-315e895aecf3, e5f5eeb8-2f71-4836-b2c0-1c70eaefd75a, c289e78d-257d-4e52-b2d1-836269c3ecde, 51e3469b-cfb5-4225-9f9a-26d5f4bf7bcb, b61d9449-d36f-4ef1-a7c1-5e02b0e6e7b8, 97889261-25e8-45ed-be47-f0874b85c126, fd584b2b-0791-4b4a-8d5d-a372bef2a25e, 36351676-da13-4fee-970e-0bb8b2004281, 13b90b0d-f0d6-4db8-a70a-7a0e90d1d245, b2219e26-24fd-411f-99f9-e52e75c8baeb, 172a266a-7830-4910-9f12-5ed0ca1b9636, 51d3d236-ffc9-45fe-b3c2-d5fd2e7276f0, 5bac85de-2ebc-422e-8116-17e17834a8b8, cf109c69-5e65-4b4c-8637-ea82a90a805f, 9faeb41f-1ebb-494b-8b76-e847cfdb159b, e9e8a99a-a901-480a-893e-44055eee3f1e, 6877991b-57b2-433b-8df7-b103b1e01195, ab84d38d-bdc0-4225-b267-ad9bfb1c03d1, fced5f2a-e7e1-4670-8514-b86e929a806c, 6570184b-6f98-41c8-b950-2c3fa19d3f19, 8cee5e6a-609a-4465-ac52-54294085104a, dd3a3972-b954-45a9-8840-983ec4fbab6f, 00450824-c0d3-4ceb-a3f5-eb385935e3f1, 06264fd4-c82a-4db5-bef5-2b518de7c912, 59483944-550b-4bba-9ad9-709f6afe8497"
C833,0e321ba6-93e4-4301-b2d5-43c2f39fb730,"06bc4a55-87b4-4e94-b3db-a783c3e117f8, 8ed4388f-6d1e-432b-aa2c-9b167a5a92d6, e51a44f9-4ec1-41ab-8ac6-412319a97ed1, 22483f24-0c65-4667-abd4-4a1cb28f848a, 27e7045d-ff2c-4b17-aba9-30f95b6c1e9d, e79e4f2d-1cf1-4af5-94f6-b3dfa04c631e, 9673140d-f15b-4db9-b1a0-6a4764253828, 4e263ad8-83a3-4a94-9ded-315918a1cd72, 49300649-8911-44e2-9d9d-bab05cad3b26, 8c1dcd81-ee83-4b90-bdc4-c9af2c0976b6, 7ba8a7bd-66e5-49a7-aba8-c3a9ff043969, b2ef7b6b-a428-49b9-8554-ce0953172239, cf0b472f-61e1-4526-83ad-8caf6f5164d9"
C834,b2c4875d-8d14-4372-b2ea-28558140b5ec,"15fac9fd-da70-4216-8d20-81c5da31b092, 089e5eb8-b79e-4aa9-8a50-0e0f3200bd08, d43ecb71-1583-4374-9cdb-dd295d27f060, 076042d0-74b6-4d06-8e63-5931543b0060, ecad3cb4-fbc8-46f1-841f-6dafc6b815a1, fdcdef49-07dd-4c27-8523-ea33e62a03cd, 1a05146f-a767-4d35-9577-d7a49ecfd932, 65fd8e9f-b568-4ce1-8361-9ba12e11c703, 1495129d-a74b-425e-b196-26066c5470f8, 3ad46694-e1a4-451c-95be-63f79aa2b28b, 4cd11fb4-bcfe-4181-b762-195b70c9246b, 49e3caee-a451-4b04-b4fc-7aec7d2a0bd2, de12bdd2-d331-4ed5-be4d-86c154cd975e, dc8efaec-de6d-4cf0-8f27-3b6eb0912eac, 510808c9-dfe1-4d04-9dfb-5b0aef275e4c, ee090d31-4507-461c-a8dc-f9efde92db58"
C836,111db709-2752-4438-bbae-6c473cd3b59f,"be408d09-0e46-4b4d-973e-379a7d06e396, 37fb2151-31dc-4525-9673-aaefbe9dc027, 42d1505f-47f0-45a9-b2c3-e13369eed29f, 9a2f8884-1f48-4d99-b23c-bc18b02fc0dc, 90172b84-78d6-4835-a958-3f7c3b2991f2, fa8f9616-e39a-4c43-891c-0d0d27ab0836, 2e851aac-36b8-4c54-88b0-d590e75f746f"
C865WHR4XL,247b1088-8ace-4b47-9867-69fdfb55763e,"9415ae13-d82a-4e41-baff-4164cdbfe434, 247b1088-8ace-4b47-9867-69fdfb55763e, 9c67d9c5-21dc-47dc-9ff9-23db40f5a2bd, 4eaff56e-195e-445e-b05c-847202f08ce2, 30985432-d626-4fa9-b881-c9291dede382, 591ddaa7-d8b9-4e13-8e97-4106f01302a0, a96ad9b6-a4cf-4932-a938-b353612a3d17, 0e03defa-32ca-49b4-a583-b6f15b890156, 38164e6a-0c9d-4ee6-82f2-11a6323da6f0"
CH10BKRL,37fe2b24-69a8-4993-b64c-f3d2120cf862,"e1d8092c-b996-4626-9320-de8f8ead3887, 37fe2b24-69a8-4993-b64c-f3d2120cf862, fa4d7cf8-a62b-4f0b-bae4-9c34ead71db1, 8a863c13-dfd9-4e65-bb6a-f47661ce2545, 78b4b21f-b43b-4df5-8767-acff433c2624, 5e68f5aa-8329-48b7-828e-0ef5126f5c2e"
CH11,3b4c8a95-d812-4ab0-9ebd-2eae18d32f2e,"4f3bc508-0118-49fe-a157-e55ae17572e5, a3ec46a5-6966-40d5-bc03-9804695b892a, 19b18a79-5b21-407d-9c18-13d13ce1ef76, 4c8adbbc-f503-41f1-96d3-01d7db0d12cd, 69517e21-2849-4ba2-8a06-54646cc42563"
CH12,240099e0-5558-49ba-9552-1ff81c76824b,"2ce2e62d-21f6-48cb-ba7e-9ce49241eb20, 7ced0144-e510-4f50-8036-765198d5db1d, a0cc26c2-0a22-4b1f-bd1d-aa4c3344cddd, d6fdff00-9837-4aca-98d0-d84848530851, d568ed69-1b11-4121-8ed1-da42f99d7c1d, 09e3ecfc-9b28-4097-b89d-1d7c5dfd2e13"
CS10NARL,38d95e14-c5fd-4cdd-b89f-bb447079901b,"c994a249-51fe-43af-b744-81771efb92f7, 38d95e14-c5fd-4cdd-b89f-bb447079901b, 8b8a35aa-8bd1-492e-b356-2ef3450ffd38, bc1d6d8b-a377-4999-8806-6e3054d5a3ce, 14a573ae-e1c8-4e7d-9889-98b7a51deb2c, c2282e46-ef6b-454c-91b8-c07f177533e3"
CS12,12b3fad1-4508-43aa-83d1-f4851db182eb,"2651fb6f-b59d-4d6d-b0d9-35b0c9ed78b2, 8b08984b-4f41-4d72-a903-b364a3bd1386, fc053da1-6b0d-4449-993a-2bcacd94ce72, e67bfc92-6ec2-494f-85dd-b5c0e482a080, 9f793532-aed4-41b7-b672-8b51190b7f1f, ee752431-9b05-473b-aa70-2258a1dea734"
CS20BKR,0d50f30e-cc25-4c88-a8db-dd05c23ad04a,"0099ceb0-9f10-4301-ad02-6c2a4eb88e4f, 0d50f30e-cc25-4c88-a8db-dd05c23ad04a"
CS21BKR,5b7bab1b-dd58-478d-a950-ffb39ad4e7ed,"b6a191ec-f9c9-4c98-9ffa-5dffe4b7cab8, 5b7bab1b-dd58-478d-a950-ffb39ad4e7ed"
D100,0c421434-fca1-42d0-b22f-fb0b75da201b,"17e0ccd3-299f-47ca-9765-16456c13ace5, bebc4170-2185-4b77-b6d0-fb8fb5a88d99"
D118,1f16b7dc-c77d-4f9b-88f0-f98e4f83c363,"6a3c82cb-7817-4518-8a0c-71e3be9bcece, 6c9f476e-5631-4979-b9a9-a406364bea56, 4530ab0e-8dc4-478d-ae5e-8717fb8785b3, caa35573-6cee-4694-b4b3-6c99c84c819a, b1d47f69-de76-460d-8c5c-8d312b4c8504"
D300,4ace5d1a-9749-49d6-9ce8-3cc9aef91f43,"3abe9475-685b-48b4-8b8d-24d19b6e0571, 958e32ff-2950-4976-a87f-6728d171b967"
EP01,4d9c60a0-fa49-461f-b2e9-fafd3879ad75,"53c53a04-fe5b-4762-9976-ad970703bf89, 76fc795d-8e5e-4cc8-9c8e-c38e9fa99b95"
F300,194fd5e8-0b4d-46b1-851c-87653e54e0d4,"f44b394c-e4cb-4d2f-8960-8bf4fde921c9, 15b463d7-df9b-416b-adf2-439c1f700fa0, 9da456fb-6bf9-4e06-9ab7-c5ea30edd9bb, 43e95fd5-37bd-4d58-b375-8925c358e3cc, e3dd4eb4-2c64-4927-92ea-28a4b3fedbc8, 5bd18d69-2b33-4f4c-ac11-05d9ac7c4994, 3996868e-4c18-4248-b833-9b6bb6a33e84, 749591cb-9ab3-4e5e-b9d3-e12880567891, 608d1cc6-6061-4169-a943-9ba660e54fca, 471c326a-2a9f-46e3-9256-07124165edd8, 9008230e-98a2-4947-b00a-e4f33eb4d753, b9b980df-625c-4039-85d7-5b1402dac592, a220924a-46a4-4bd6-acbd-983fc0bc4acd, 36c73d57-d1aa-453a-881f-29fec1c307c5, 9e826ec2-562a-41df-bca5-bc13e9c32a34, f99a170b-be2c-4b2a-b9ce-4c37a7f5d152"
F301,251da07e-f167-4836-a2c5-7857316ef085,"bf484378-8940-48a8-a81d-c5b16d40774c, 50def987-ad5d-4427-89e4-72fbfcb49467, 3a2fbc66-5f6e-41d0-9aef-87fa016249fc, b972edee-ac2e-4479-8d76-1e3fe9fcffd6, 835e617c-8dc4-4dca-a46f-792f9fc066fc, f41a5790-a84a-403d-b993-b381b0b40d79, bfc75715-e3f7-41e2-a02e-708d33f61a47, facc4f60-ac22-49c6-b159-c671e636393d, fcf2d997-03fa-42de-9a4a-2b3ea380bfd2, 414beb38-f9b1-40fa-b05b-2057cb0b9892, 069b7e75-cc1d-4325-89be-e2da3d0a4055, 982d1aa0-500b-404b-a81d-7419b4330d65, aad63154-f8be-42ba-9e5e-1854c3181fdf, d9a45582-2771-44f9-a99b-683b19713d4d, 0c0ca95e-8427-49fa-930c-d5b36a17912d"
FR18BKR,2c77c237-a187-45c7-88f1-29986a420fba,"e3777118-6386-45b9-85e3-ce6cf4a4b6a2, 2c77c237-a187-45c7-88f1-29986a420fba"
FR19BKR,7301df48-9479-4018-bfcc-f454ea7816e5,"9b39e91c-11fd-401f-b3bc-9d0399810d7b, 7301df48-9479-4018-bfcc-f454ea7816e5"
FR25NAR4XL,3c5673b1-f243-4311-87ff-7bba8e76de53,"6ff978e2-8082-4cbe-ac2f-fd6155c6da18, 3c5673b1-f243-4311-87ff-7bba8e76de53, 685dceff-154e-43b6-a8b0-2d86736f26e4, 97c9a8d9-ef21-46df-b438-49f90bd7dd14, 931f88b7-283c-4723-80b0-27e85af39365, 4a5f4df4-f039-4a6e-aa06-00e37778d2df, be18e153-052f-4a4e-b974-2ad7bd1f7c67, 47033061-e3eb-42c8-81cf-b2d897ae3b65, 3e9b6042-3e30-4edd-8555-27faaa498396, d647b72c-742d-43cf-b7bb-6afd9ad0e119, 899cea44-bfa3-49f7-804c-be8a4ee92362, dca16013-67fc-41ee-8c19-8d7ae0db7143, f17b7a25-e9a2-4cbe-bcce-4a776df7a62c, 04779200-387d-4d36-ad15-b9713cb5f6db"
FR26,12b7e086-c274-421b-94cb-ea094b3ba6f4,"ede34a56-7423-47cf-8c76-5c15fd8c6482, d2b405c0-e65c-455e-a035-d0dd35383fcd, 175b741d-8c83-4dca-a5fa-6f9bbd072b4a, fc9678b8-a6a6-4416-90b9-d84113aece85, d4769a1b-0f78-42c2-9c8c-691680ba9099, 29ebb06b-f749-4cf1-8535-3d94684a4bf5, 6772da28-6373-43c3-befd-570e967f91d7, 7e7602e6-7e3e-47e3-9fb9-52e35a28c28b, c8867fe6-d837-4df6-8e7e-9293ba7a4728, 9d037197-9087-4b4b-b51f-e3c6dba8d8c2, 8d9067fa-d852-47d0-86e2-32cec4eb4686, 6928b4e2-2c86-485e-9b31-d8f02427563b, 3390ef9d-2964-485c-b1ba-7f8d4de1238e, c2be51da-06ec-4c67-9198-1c319abd65b7"
FR36,1c1e82a6-7324-4a1a-aabd-969ae53c9fbf,"25f88025-e406-47e1-99e9-e1b816c7c7f2, 86d7d079-6a4d-4ed1-a580-8e7f6685baf1, 82a5ec5e-fa02-4ee5-bb8c-a20b3fc2fcad, 6c4b6c52-dd11-4b06-9555-3a987787192c, 5a16f1ab-4a4e-49e4-a3a3-18eb87eeaaab, 0b317d58-2114-4c5f-a73d-f38d037e7a90"
FR46NARL,1afe5235-342b-4e04-8f78-c4b92bd90611,"95c271aa-f2bc-4622-a082-3c5502f84bf2, 1afe5235-342b-4e04-8f78-c4b92bd90611, 61b5e392-601d-44f4-b286-168c90aa029b, 8e4284b6-8fdb-4017-a0e2-6391301c9229, 96fad84b-5d19-4711-a8c1-543e21bbfa2e, b135f877-fee0-4bff-be77-2e24ff43866e"
FR47,083107ab-9a85-4600-b1fe-fca4b59d11d0,"64de4c90-66ee-482a-95b7-acd460a4fccd, 1bc2db64-020b-42f9-a222-817dafebe5e8, 1f6fed24-0413-4e51-8a1d-7e14298f983a, 39eaa949-91e8-456c-b8d0-7eca817b9bb1, 03da8d98-e6df-49f9-8fba-a93eabdaed3d, 0a94728c-2f8d-4311-bfed-fee21f508755"
FR59NARL,46222515-d6ed-48fd-a744-590368cd87cd,"c44a866d-b6a1-44ed-8ca5-ad970a310fbf, 46222515-d6ed-48fd-a744-590368cd87cd, b73ead0e-66f2-4eb0-a262-f89d7280ae56, 334f2f1a-2004-4978-9a60-3d9184d3e1af, 1a030647-5057-4355-b810-dfbdf1266ac5, 18a2cc9a-8607-4b7d-9b29-589f0d6b0a80, 883e809a-d6b0-48d3-b421-ef141e7bf85e, 0c10cb36-ef48-46ed-a549-1395f5e6c85d, 6252184c-a7ec-4a3a-a464-b9317a5dea21, 69fae84b-a8a7-44c6-9375-047ec8f362cb, 69af2704-4f0d-4acf-8c87-337a9f8d2f6b, 47b5b8ba-242f-4393-b50b-1ebf51d697f2"
GL10BKR,197e1ae9-c1e5-464b-9056-cb032bc1015c,"037f668f-b9c8-4e2b-9868-2abb3486819a, 197e1ae9-c1e5-464b-9056-cb032bc1015c"
GL11BKR,22110e8c-6a12-421a-8834-673515c12898,"d44ba405-536e-465e-8368-34582756bb26, 22110e8c-6a12-421a-8834-673515c12898"
GL12BKR,1dde5e70-4b06-4b13-aeff-9c9cdf343a41,"b3dabab3-297a-48fa-a1b2-6d352c0f76f4, 1dde5e70-4b06-4b13-aeff-9c9cdf343a41"
GL13,b600f93c-5d93-40e6-8594-909afac53662,"9189a518-782f-4380-b45c-a5d1e2910159, f714b8e2-028c-4e10-8973-87358a688e4e"
GL14BKR,0437713b-1248-465a-844b-c82b89ba39ae,"f9f905c3-366d-42da-b89a-41efe5a80cc3, 0437713b-1248-465a-844b-c82b89ba39ae"
GL16BKRL/XL,1b35e0ab-ea84-405d-be47-5913dfc8cdf1,"95eede9c-0d12-46fa-8a06-38ddd0fc23c2, 1b35e0ab-ea84-405d-be47-5913dfc8cdf1, 7a3035b9-c91a-46e2-8e23-b9664cbae91f, 87aeda24-65d5-4e95-ad4c-d32f2f970638"
HA10BKR,31ccbe91-d3a4-4834-b2e3-32fb3c5b9b0e,"167ff7ff-fd5c-4c83-81b5-f655a5b4eddb, 31ccbe91-d3a4-4834-b2e3-32fb3c5b9b0e, 4f626039-f4b6-4292-8cf4-4abd065568ed, 0f2f926c-d16d-4369-b11c-01e7a4355e35, 36f5fe13-e1ff-4833-8c62-0494e7f4c0ba"
HA14OBR,1fe36d51-61ac-455e-903c-cd8cb3fe3eee,"aeac53d5-0a4a-455f-acb0-b95592a2ffea, 1fe36d51-61ac-455e-903c-cd8cb3fe3eee"
HB10ONR,1a59ebbd-d4a3-45ee-bdad-87657d424641,"5a7bf801-f85b-4945-8306-a7d034d11aa6, 1a59ebbd-d4a3-45ee-bdad-87657d424641"
KS54,044bf8dc-e858-4315-9101-63e035dbadec,"21a98b1c-9685-4215-af40-be05dec1da40, 40a17efb-2143-4757-a549-924ee476e066, db689aed-ee14-4dc9-bb1e-855375b18627, 5d50eb17-2d32-4498-8138-90695ce3bb24, bbb8ce60-dcf4-4ec8-afec-96e9ab7cb9d1, 4f4c6791-c11d-468c-95a5-60450ec8fcb6, d2dadd3b-5d55-4f16-8ec6-293771771067"
KS55WHRL,21b9da60-8d64-41f2-a92c-0276650320f1,"869218e4-8c9b-45b0-85d3-af0da56e440f, 21b9da60-8d64-41f2-a92c-0276650320f1, 4af97335-480c-4500-9c59-1e420310ddf7, c77b1f63-b82a-428a-80f4-20b486c9a25a"
LW13,0a1b17d2-9468-45a7-bff2-d4247b52af7a,"92e6022c-9756-4df4-8b39-710acdf2bfe1, a79ecf20-58ec-45b6-942a-a12c7a88251e, 09e791fb-23d2-4d98-8662-9335c7f41508, 6c5bb114-6776-4cfd-be39-3d9ba2daadfe, 1d37900c-9af6-457d-b4ae-cbdfcad118f6, 406ebb9c-a9ff-40c7-897e-fe825f30e463, ea8c9742-2ee5-427b-89b1-1e9a127e9c12, 68522c43-974b-4b10-8ad0-12f63f26e68c, 779cac47-ab27-40a2-aaba-0aa5e0954741, f4cdbf1e-2026-45fa-ae13-d43ab8431dcf, 570bc711-687f-430d-b2be-a538ec582de4, 93e278ea-a405-4a59-a088-e62b72ac4b4d, e392d4b5-9d66-43a8-80a6-a620c385ae22, 86261d21-ad01-4721-9c30-b178a2752ff2, dff22f24-d240-455c-8d8b-01ddba2b4d38"
LW63,3449c3f1-9a52-4436-bd62-e51bf7c702bc,"4a958ccd-1649-48bb-a1c7-5d5146c9b078, 6b5ae937-41c5-4b32-a7b2-145c7dc8e954, dfad7e5c-db46-4117-8ee3-e23c923bf2e9, 583c3b51-be97-483e-8b5d-5fff22fbba47, fba548e4-6970-4b79-bb85-d13ef4765c53, 2751e462-fc18-42ae-ba6b-14eab86a76ee, 54f9396d-1102-4d65-90a1-27a07e4296ae"
PA58BKR,01b5d25d-d48a-4059-9808-eec50378c2eb,"e322e918-3e5c-404c-b608-b3555f3f55e9, 01b5d25d-d48a-4059-9808-eec50378c2eb"
PJ10,d358cd70-e90f-4e5f-b7ef-788833a3074b,"1008c88f-9aa4-4667-b96b-e8b00e3671ab, 35137f39-0391-4e4f-88be-08ed7d2a7f88, 1455f2f1-7f9c-4d16-82be-0571d85042ef, 28788228-d2e8-4030-aafa-dd4dab4bc971, 13c877e3-2da5-4e4e-a03a-778df6ad5a4c, cfa3456b-3b93-4418-95ce-86d57ffe3a5b, 81da6109-0760-46a1-8a56-0a6652ec1654, d589e01c-6a02-4081-9c9a-c10f89a7c683, 21e65191-92b4-4a39-80bb-1da8b9018746, 9dcc73b4-5866-4f05-8a2c-8314dbc013b9, 8e48d3bd-7eaf-457f-90b2-5e69f601e613, f3b61fa9-fddb-4e90-8050-47362e8abb5a, b32ba359-c53f-4a16-b402-b5fc12481ff4, 74ace7fc-6d0e-470e-a1f6-d04238df606c, a3db3b9b-e80c-447e-b261-5de8ac97c83d, d7442710-1081-4aa5-b3c6-8f48a5d095e8, 049d9698-13a6-49c3-acbf-e9397b02cb40, 3501fa6f-6d29-4cc3-af7d-6640719e0f2e, 1137d17a-4228-4433-9d3b-93d33d8c679d, 920b05d6-6280-43ec-af37-e007401a35f9, 07c198aa-23d2-4f9d-a9be-0031ad75adbc, 2323b68d-d719-4d3b-9ca6-844dbca5c97c, 0ed3e511-4f8c-4645-b1d9-be2b0b52d504, 2a6361c8-0c4c-4997-badd-70630d3e7c98, dcb1c12d-e9ea-4db5-874d-80b79659ba06, a5268dcc-d559-451d-827e-cbd5a7410c3e, 9e66a3bc-7e6f-42f4-887f-728368d394b6"
PJ20BDR4XL,302212fa-f443-42da-a307-6c290ab93204,"d40e63e4-d3a1-4a3a-b41c-5bb6b8a6bfe9, 0e265442-6d0a-4466-981e-309c96e29ad2, a558ee1f-0a75-4763-9046-67d375a5b38d, 1c24a1c8-f7a0-482a-a660-dff82c0edbad, c32ac059-c15e-4389-825d-fd1ca48d060f, 60216204-6668-400a-a294-25c3091bc69e, b9be8411-b087-4bfa-b0c6-ce44ad3cf22f, d63eeefb-495b-4656-828d-e340cf0566b7, 4da30954-c969-492e-a30e-462286e400f5, 5406c1e8-fcb1-490b-b851-45f538ebd087, eba9446f-c6b3-4007-961b-b35b84f03583, 7d1409c4-d452-4d48-b155-4b3bc70f5480, 5574dfbc-d14a-4e95-8af6-c78db9f96ab1, 41b1fecf-e27d-42f6-9a2f-4d99846df62f, 692466cd-daf3-4fa1-ab67-346d09ccf7bf, b0194c78-92d6-48b4-810b-5576c7211c10, 306cf54e-8326-4be2-8944-b74dfec064fa, 9263bdf9-e373-4633-9384-cb0114eeb5d9, 430913f2-cc39-416b-ae8b-64aa1ecad8e5, 69564884-c8a7-4a73-a467-449746f4a413, 9aea8cfc-9c11-4253-9ee5-bd4c2b33a5c1, b55ec350-e0fa-40cf-95ad-72a62f905644, e5121e94-0613-41e8-880b-ff4707eaed5e, 119c3e02-f0fa-4205-b666-475b4ad938e4, bbb1cfe4-dddc-46fb-9e12-bdecfd066936, c4c578e8-7431-46b5-a7c0-78ce6bf144c8, 26a0b092-a1e2-431b-a6ef-93054d79e148"
PS04CLR,3d6085ca-3bdf-4206-b482-e5602b9de4e6,"de58bb70-d70a-47a6-8108-95f27c3e49a2, 3d6085ca-3bdf-4206-b482-e5602b9de4e6"
PS50RBR,17aaeb3f-f944-4e94-b8d8-1c5b7c8680db,"c8828286-9aad-42af-b11d-4a0f142c0d98, 17aaeb3f-f944-4e94-b8d8-1c5b7c8680db, b3e244e2-5ea8-42fd-825c-54753b460105"
